Date,Source,Target,Score_Diff,Map_Name
2025-02-03,furia,astralis,0.3846153846153846,Dust2
2025-02-03,astralis,furia,0.23076923076923073,Inferno
2025-02-03,natus-vincere,spirit,0.125,Nuke
2025-02-03,spirit,natus-vincere,0.15384615384615385,Dust2
2025-02-03,natus-vincere,spirit,0.3846153846153846,Mirage
2025-02-03,liquid,mouz,0.46153846153846156,Ancient
2025-02-03,liquid,mouz,0.46153846153846156,Nuke
2025-02-03,the-mongolz,gamerlegion,0.6153846153846154,Mirage
2025-02-03,the-mongolz,gamerlegion,0.23076923076923073,Nuke
2025-02-02,3dmax,big,0.5384615384615384,Inferno
2025-02-02,3dmax,big,0.15384615384615385,Ancient
2025-02-02,vitality,faze,0.1578947368421053,Dust2
2025-02-02,faze,vitality,0.23076923076923073,Anubis
2025-02-02,vitality,faze,0.7692307692307692,Nuke
2025-02-02,virtuspro,eternal-fire,0.1875,Train
2025-02-02,virtuspro,eternal-fire,0.23076923076923073,Dust2
2025-02-02,eternal-fire,virtuspro,0.3076923076923077,Anubis
2025-02-02,g2,falcons,0.15384615384615385,Mirage
2025-02-02,falcons,g2,0.46153846153846156,Dust2
2025-02-02,g2,falcons,0.3076923076923077,Ancient
2025-02-02,the-mongolz,liquid,0.15384615384615385,Ancient
2025-02-02,the-mongolz,liquid,0.3846153846153846,Mirage
2025-02-02,liquid,the-mongolz,0.23076923076923073,Nuke
2025-02-02,spirit,astralis,0.6923076923076923,Dust2
2025-02-02,spirit,astralis,0.6153846153846154,Nuke
2025-02-01,natus-vincere,furia,0.7692307692307692,Mirage
2025-02-01,natus-vincere,furia,0.6153846153846154,Dust2
2025-02-01,gamerlegion,mouz,0.15384615384615385,Mirage
2025-02-01,gamerlegion,mouz,0.3076923076923077,Inferno
2025-02-01,faze,big,0.46153846153846156,Nuke
2025-02-01,big,faze,0.3076923076923077,Mirage
2025-02-01,faze,big,0.23076923076923073,Ancient
2025-02-01,virtuspro,g2,0.125,Mirage
2025-02-01,virtuspro,g2,0.3076923076923077,Inferno
2025-02-01,vitality,3dmax,0.3076923076923077,Nuke
2025-02-01,vitality,3dmax,0.1578947368421053,Inferno
2025-02-01,eternal-fire,falcons,0.6153846153846154,Train
2025-02-01,eternal-fire,falcons,0.46153846153846156,Inferno
2025-01-31,astralis,pain,0.3076923076923077,Dust2
2025-01-31,astralis,pain,0.46153846153846156,Inferno
2025-01-31,liquid,wildcard,1.0,Anubis
2025-01-31,liquid,wildcard,0.25,Inferno
2025-01-31,virtuspro,mibr,0.23076923076923073,Ancient
2025-01-31,virtuspro,mibr,0.6923076923076923,Anubis
2025-01-31,big,heroic,0.6923076923076923,Ancient
2025-01-31,big,heroic,0.8461538461538461,Nuke
2025-01-31,furia,wildcard,0.1875,Nuke
2025-01-31,furia,wildcard,0.6153846153846154,Dust2
2025-01-31,wildcard,furia,0.6923076923076923,Inferno
2025-01-31,liquid,complexity,0.15384615384615385,Ancient
2025-01-31,liquid,complexity,0.3846153846153846,Inferno
2025-01-30,eternal-fire,heroic,0.125,Anubis
2025-01-30,eternal-fire,heroic,0.15384615384615385,Nuke
2025-01-30,big,imperial-valkyries,0.6153846153846154,Ancient
2025-01-30,big,imperial-valkyries,0.6923076923076923,Inferno
2025-01-30,astralis,flyquest,0.15384615384615385,Inferno
2025-01-30,astralis,flyquest,0.46153846153846156,Ancient
2025-01-30,3dmax,mibr,0.6153846153846154,Nuke
2025-01-30,3dmax,mibr,0.1578947368421053,Inferno
2025-01-30,flyquest,astralis,0.6153846153846154,Train
2025-01-30,gamerlegion,pain,0.6153846153846154,Mirage
2025-01-30,gamerlegion,pain,0.7692307692307692,Inferno
2025-01-30,virtuspro,saw,0.7692307692307692,Inferno
2025-01-30,virtuspro,saw,0.6923076923076923,Dust2
2025-01-29,heroic,liquid,0.3846153846153846,Dust2
2025-01-29,heroic,liquid,0.15384615384615385,Nuke
2025-01-29,liquid,heroic,0.3076923076923077,Anubis
2025-01-29,eternal-fire,complexity,0.21052631578947367,Train
2025-01-29,eternal-fire,complexity,0.5384615384615384,Anubis
2025-01-29,furia,imperial-valkyries,0.9230769230769231,Dust2
2025-01-29,furia,imperial-valkyries,0.1875,Mirage
2025-01-29,wildcard,big,0.1875,Inferno
2025-01-29,wildcard,big,0.6923076923076923,Ancient
2025-01-29,mibr,astralis,0.15384615384615385,Ancient
2025-01-29,mibr,astralis,0.25,Mirage
2025-01-29,gamerlegion,saw,0.3076923076923077,Inferno
2025-01-29,gamerlegion,saw,0.15384615384615385,Nuke
2025-01-29,3dmax,flyquest,0.46153846153846156,Inferno
2025-01-29,3dmax,flyquest,0.6153846153846154,Train
2025-01-29,pain,virtuspro,0.8461538461538461,Dust2
2025-01-29,pain,virtuspro,0.3846153846153846,Mirage
2025-01-26,spirit,eternal-fire,0.3846153846153846,Mirage
2025-01-26,spirit,eternal-fire,0.7692307692307692,Dust2
2025-01-26,spirit,eternal-fire,0.5384615384615384,Nuke
2025-01-26,eternal-fire,spirit,0.125,Anubis
2025-01-25,spirit,natus-vincere,0.09090909090909094,Ancient
2025-01-25,spirit,natus-vincere,0.3076923076923077,Dust2
2025-01-25,eternal-fire,g2,0.23076923076923073,Nuke
2025-01-25,g2,eternal-fire,0.3076923076923077,Dust2
2025-01-25,eternal-fire,g2,0.15384615384615385,Anubis
2025-01-24,natus-vincere,pain,0.1875,Mirage
2025-01-24,pain,natus-vincere,0.46153846153846156,Nuke
2025-01-24,natus-vincere,pain,0.1875,Dust2
2025-01-24,eternal-fire,vitality,0.15384615384615385,Mirage
2025-01-24,eternal-fire,vitality,0.3076923076923077,Anubis
2025-01-23,g2,betboom,0.7692307692307692,Dust2
2025-01-23,g2,betboom,0.8461538461538461,Anubis
2025-01-23,spirit,heroic,0.7692307692307692,Nuke
2025-01-23,spirit,heroic,0.15384615384615385,Anubis
2025-01-19,g2,big,0.5384615384615384,Dust2
2025-01-19,g2,big,0.3076923076923077,Mirage
2025-01-19,big,g2,0.3846153846153846,Ancient
2025-01-19,vitality,virtuspro,0.5384615384615384,Inferno
2025-01-19,vitality,virtuspro,0.15384615384615385,Train
2025-01-19,betboom,furia,0.46153846153846156,Anubis
2025-01-19,betboom,furia,0.15384615384615385,Mirage
2025-01-19,furia,betboom,0.15384615384615385,Dust2
2025-01-19,eternal-fire,falcons,0.10526315789473684,Nuke
2025-01-19,eternal-fire,falcons,0.5384615384615384,Inferno
2025-01-18,natus-vincere,astralis,0.5384615384615384,Ancient
2025-01-18,natus-vincere,astralis,0.15384615384615385,Inferno
2025-01-18,spirit,flyquest,0.9230769230769231,Dust2
2025-01-18,spirit,flyquest,0.7692307692307692,Anubis
2025-01-18,pain,faze,0.15384615384615385,Inferno
2025-01-18,pain,faze,0.23076923076923073,Dust2
2025-01-18,heroic,liquid,0.23076923076923073,Ancient
2025-01-18,heroic,liquid,0.3846153846153846,Anubis
2025-01-18,liquid,heroic,0.15384615384615385,Mirage
2025-01-17,g2,b8,0.15384615384615385,Dust2
2025-01-17,g2,b8,0.5384615384615384,Inferno
2025-01-17,b8,g2,0.1875,Ancient
2025-01-17,betboom,mouz,0.15384615384615385,Mirage
2025-01-17,betboom,mouz,0.46153846153846156,Nuke
2025-01-17,mouz,betboom,0.10526315789473684,Dust2
2025-01-17,furia,nemiga,0.5384615384615384,Inferno
2025-01-17,nemiga,furia,0.46153846153846156,Mirage
2025-01-17,furia,nemiga,0.5384615384615384,Anubis
2025-01-17,pain,gamerlegion,0.15384615384615385,Nuke
2025-01-17,pain,gamerlegion,0.46153846153846156,Mirage
2025-01-17,gamerlegion,pain,0.23076923076923073,Inferno
2025-01-16,natus-vincere,imperial-valkyries,0.3846153846153846,Mirage
2025-01-16,natus-vincere,imperial-valkyries,0.46153846153846156,Ancient
2025-01-16,faze,m80,0.3076923076923077,Dust2
2025-01-16,m80,faze,0.46153846153846156,Inferno
2025-01-16,faze,m80,0.3076923076923077,Ancient
2025-01-16,eternal-fire,fluxo,0.3846153846153846,Dust2
2025-01-16,eternal-fire,fluxo,0.3076923076923077,Mirage
2025-01-16,virtuspro,complexity,0.23076923076923073,Train
2025-01-16,virtuspro,complexity,0.23076923076923073,Dust2
2025-01-15,vitality,metizport,0.3076923076923077,Dust2
2025-01-15,vitality,metizport,0.15384615384615385,Mirage
2025-01-15,falcons,ence,0.125,Dust2
2025-01-15,falcons,ence,0.25,Train
2025-01-15,big,saw,0.125,Nuke
2025-01-15,big,saw,0.8461538461538461,Ancient
2025-01-15,astralis,wildcard,0.6153846153846154,Mirage
2025-01-15,astralis,wildcard,0.3846153846153846,Inferno
2025-01-14,spirit,fnatic,0.6923076923076923,Nuke
2025-01-14,spirit,fnatic,0.23076923076923073,Train
2025-01-14,liquid,9-pandas,0.3076923076923077,Ancient
2025-01-14,liquid,9-pandas,0.3076923076923077,Nuke
2025-01-14,heroic,3dmax,0.46153846153846156,Anubis
2025-01-14,3dmax,heroic,0.23076923076923073,Dust2
2025-01-14,heroic,3dmax,0.125,Ancient
2025-01-14,flyquest,mibr,0.5384615384615384,Anubis
2025-01-14,flyquest,mibr,0.3076923076923077,Nuke
2024-12-15,spirit,faze,0.15384615384615385,Dust2
2024-12-15,faze,spirit,0.5384615384615384,Ancient
2024-12-15,spirit,faze,0.3846153846153846,Nuke
2024-12-14,faze,g2,0.125,Nuke
2024-12-14,faze,g2,0.5384615384615384,Ancient
2024-12-14,spirit,mouz,0.46153846153846156,Mirage
2024-12-14,spirit,mouz,0.6923076923076923,Ancient
2024-12-14,mouz,spirit,0.46153846153846156,Nuke
2024-12-13,faze,vitality,0.46153846153846156,Anubis
2024-12-13,faze,vitality,0.3846153846153846,Mirage
2024-12-13,vitality,faze,0.5384615384615384,Nuke
2024-12-13,g2,heroic,0.1875,Mirage
2024-12-13,g2,heroic,0.3076923076923077,Nuke
2024-12-13,heroic,g2,0.5384615384615384,Ancient
2024-12-12,spirit,liquid,0.15384615384615385,Dust2
2024-12-12,spirit,liquid,0.3076923076923077,Anubis
2024-12-12,mouz,the-mongolz,0.3076923076923077,Nuke
2024-12-12,mouz,the-mongolz,0.125,Ancient
2024-12-08,faze,furia,0.23076923076923073,Mirage
2024-12-08,faze,furia,0.3076923076923077,Dust2
2024-12-08,furia,faze,0.5384615384615384,Inferno
2024-12-08,heroic,natus-vincere,0.3076923076923077,Ancient
2024-12-08,natus-vincere,heroic,0.6153846153846154,Nuke
2024-12-08,heroic,natus-vincere,0.7692307692307692,Mirage
2024-12-08,mouz,mibr,0.5384615384615384,Nuke
2024-12-08,mouz,mibr,0.6153846153846154,Mirage
2024-12-07,furia,pain,0.15384615384615385,Inferno
2024-12-07,furia,pain,0.3076923076923077,Mirage
2024-12-07,pain,furia,0.15384615384615385,Vertigo
2024-12-07,spirit,heroic,0.46153846153846156,Dust2
2024-12-07,heroic,spirit,0.23076923076923073,Mirage
2024-12-07,spirit,heroic,0.125,Ancient
2024-12-07,liquid,mibr,0.6153846153846154,Anubis
2024-12-07,mibr,liquid,0.23076923076923073,Nuke
2024-12-07,liquid,mibr,0.8461538461538461,Mirage
2024-12-07,natus-vincere,gamerlegion,0.3076923076923077,Mirage
2024-12-07,natus-vincere,gamerlegion,0.5384615384615384,Nuke
2024-12-07,mouz,3dmax,0.15384615384615385,Nuke
2024-12-07,mouz,3dmax,0.15384615384615385,Dust2
2024-12-07,g2,faze,0.7692307692307692,Mirage
2024-12-07,g2,faze,0.6923076923076923,Inferno
2024-12-06,the-mongolz,heroic,0.5384615384615384,Ancient
2024-12-06,the-mongolz,heroic,0.10526315789473684,Anubis
2024-12-06,heroic,the-mongolz,0.3846153846153846,Mirage
2024-12-06,pain,big,0.5384615384615384,Mirage
2024-12-06,big,pain,0.15384615384615385,Dust2
2024-12-06,pain,big,0.23076923076923073,Vertigo
2024-12-06,vitality,mibr,0.6153846153846154,Anubis
2024-12-06,vitality,mibr,0.7692307692307692,Mirage
2024-12-06,gamerlegion,wildcard,0.6153846153846154,Anubis
2024-12-06,gamerlegion,wildcard,0.23076923076923073,Ancient
2024-12-06,wildcard,gamerlegion,0.23076923076923073,Dust2
2024-12-06,faze,mouz,0.23076923076923073,Inferno
2024-12-06,g2,3dmax,0.3846153846153846,Ancient
2024-12-06,liquid,furia,0.3076923076923077,Inferno
2024-12-06,spirit,natus-vincere,0.8461538461538461,Mirage
2024-12-05,heroic,faze,0.3846153846153846,Ancient
2024-12-05,3dmax,pain,0.15384615384615385,Dust2
2024-12-05,g2,big,0.6153846153846154,Mirage
2024-12-05,mibr,natus-vincere,0.15384615384615385,Inferno
2024-12-05,the-mongolz,mouz,0.1875,Mirage
2024-12-05,spirit,wildcard,0.5384615384615384,Ancient
2024-12-05,liquid,gamerlegion,0.23076923076923073,Inferno
2024-12-05,vitality,furia,0.1875,Mirage
2024-12-05,mibr,3dmax,0.15384615384615385,Vertigo
2024-12-05,heroic,big,0.46153846153846156,Mirage
2024-12-05,faze,wildcard,0.23076923076923073,Ancient
2024-12-05,mouz,pain,0.5384615384615384,Nuke
2024-12-05,vitality,gamerlegion,0.46153846153846156,Mirage
2024-12-05,furia,spirit,0.5384615384615384,Dust2
2024-12-05,the-mongolz,g2,0.23076923076923073,Inferno
2024-12-05,natus-vincere,liquid,0.23076923076923073,Nuke
2024-12-03,wildcard,passion-ua,0.1875,Ancient
2024-12-03,passion-ua,wildcard,0.5384615384615384,Mirage
2024-12-03,wildcard,passion-ua,0.5384615384615384,Inferno
2024-12-03,mibr,flyquest,0.6153846153846154,Inferno
2024-12-03,mibr,flyquest,0.6923076923076923,Nuke
2024-12-03,big,complexity,0.3076923076923077,Dust2
2024-12-03,big,complexity,0.3076923076923077,Ancient
2024-12-03,complexity,big,0.6153846153846154,Anubis
2024-12-02,wildcard,virtuspro,0.3846153846153846,Anubis
2024-12-02,wildcard,virtuspro,0.46153846153846156,Inferno
2024-12-02,virtuspro,wildcard,0.23076923076923073,Ancient
2024-12-02,gamerlegion,passion-ua,0.3076923076923077,Ancient
2024-12-02,passion-ua,gamerlegion,0.6153846153846154,Mirage
2024-12-02,gamerlegion,passion-ua,0.5384615384615384,Inferno
2024-12-02,complexity,cloud9,0.3846153846153846,Ancient
2024-12-02,complexity,cloud9,0.1875,Vertigo
2024-12-02,pain,flyquest,0.5384615384615384,Inferno
2024-12-02,pain,flyquest,0.125,Vertigo
2024-12-02,mibr,rare-atom,0.6923076923076923,Ancient
2024-12-02,furia,big,0.7692307692307692,Dust2
2024-12-02,rare-atom,mibr,0.15384615384615385,Anubis
2024-12-02,mibr,rare-atom,0.3076923076923077,Inferno
2024-12-02,furia,big,0.15384615384615385,Mirage
2024-12-02,big,furia,0.6153846153846154,Nuke
2024-12-01,the-mongolz,gamerlegion,0.8461538461538461,Anubis
2024-12-01,the-mongolz,gamerlegion,0.6153846153846154,Mirage
2024-12-01,complexity,imperial,0.6153846153846154,Ancient
2024-12-01,complexity,imperial,0.6923076923076923,Inferno
2024-12-01,rare-atom,fnatic,0.6923076923076923,Vertigo
2024-12-01,rare-atom,fnatic,0.23076923076923073,Inferno
2024-12-01,fnatic,rare-atom,0.23076923076923073,Ancient
2024-12-01,liquid,flyquest,0.9230769230769231,Nuke
2024-12-01,liquid,flyquest,0.3076923076923077,Anubis
2024-12-01,flyquest,liquid,0.6153846153846154,Inferno
2024-12-01,furia,wildcard,0.125,Vertigo
2024-12-01,pain,cloud9,0.15384615384615385,Anubis
2024-12-01,big,virtuspro,0.15384615384615385,Vertigo
2024-12-01,passion-ua,mibr,0.6153846153846154,Mirage
2024-11-30,gamerlegion,pain,0.23076923076923073,Nuke
2024-11-30,furia,imperial,0.15384615384615385,Anubis
2024-11-30,liquid,wildcard,0.23076923076923073,Inferno
2024-11-30,virtuspro,rare-atom,0.6923076923076923,Anubis
2024-11-30,passion-ua,complexity,0.3076923076923077,Anubis
2024-11-30,the-mongolz,mibr,0.5384615384615384,Ancient
2024-11-30,flyquest,big,0.6153846153846154,Nuke
2024-11-30,cloud9,fnatic,0.6153846153846154,Ancient
2024-11-30,pain,imperial,0.6153846153846154,Dust2
2024-11-30,the-mongolz,rare-atom,0.8461538461538461,Anubis
2024-11-30,wildcard,fnatic,0.15384615384615385,Mirage
2024-11-30,big,passion-ua,0.3076923076923077,Mirage
2024-11-30,liquid,cloud9,0.23076923076923073,Ancient
2024-11-30,flyquest,complexity,0.5384615384615384,Anubis
2024-11-30,gamerlegion,furia,0.3846153846153846,Vertigo
2024-11-30,mibr,virtuspro,0.46153846153846156,Ancient
2024-11-03,g2,spirit,0.46153846153846156,Dust2
2024-11-03,g2,spirit,0.6153846153846154,Anubis
2024-11-03,g2,spirit,0.46153846153846156,Mirage
2024-11-02,spirit,astralis,0.6153846153846154,Ancient
2024-11-02,astralis,spirit,0.7692307692307692,Vertigo
2024-11-02,spirit,astralis,0.6153846153846154,Dust2
2024-11-02,g2,vitality,0.3846153846153846,Mirage
2024-11-02,vitality,g2,0.46153846153846156,Inferno
2024-11-02,g2,vitality,0.23076923076923073,Dust2
2024-11-01,spirit,faze,0.10526315789473684,Anubis
2024-11-01,spirit,faze,0.23076923076923073,Mirage
2024-11-01,vitality,mouz,0.5384615384615384,Mirage
2024-11-01,vitality,mouz,0.5384615384615384,Dust2
2024-10-31,g2,spirit,0.23076923076923073,Mirage
2024-10-31,g2,spirit,0.1875,Anubis
2024-10-31,vitality,liquid,0.15384615384615385,Nuke
2024-10-31,vitality,liquid,0.7692307692307692,Dust2
2024-10-31,liquid,vitality,0.23076923076923073,Anubis
2024-10-31,astralis,mouz,0.3076923076923077,Nuke
2024-10-31,astralis,mouz,0.46153846153846156,Vertigo
2024-10-31,faze,natus-vincere,0.5384615384615384,Ancient
2024-10-31,faze,natus-vincere,0.3846153846153846,Mirage
2024-10-31,natus-vincere,faze,0.5384615384615384,Inferno
2024-10-30,spirit,vitality,0.15384615384615385,Mirage
2024-10-30,spirit,vitality,0.3076923076923077,Anubis
2024-10-30,g2,liquid,0.5384615384615384,Mirage
2024-10-30,g2,liquid,0.5384615384615384,Inferno
2024-10-30,liquid,g2,1.0,Ancient
2024-10-30,mouz,faze,0.15384615384615385,Nuke
2024-10-30,mouz,faze,0.1875,Inferno
2024-10-30,astralis,natus-vincere,0.5384615384615384,Mirage
2024-10-30,astralis,natus-vincere,0.5384615384615384,Nuke
2024-10-13,natus-vincere,mouz,0.15384615384615385,Ancient
2024-10-13,mouz,natus-vincere,0.5384615384615384,Mirage
2024-10-13,natus-vincere,mouz,0.8461538461538461,Dust2
2024-10-13,natus-vincere,mouz,0.15384615384615385,Inferno
2024-10-12,mouz,furia,0.7692307692307692,Mirage
2024-10-12,mouz,furia,0.7692307692307692,Nuke
2024-10-12,natus-vincere,heroic,0.5384615384615384,Mirage
2024-10-12,natus-vincere,heroic,0.125,Dust2
2024-10-12,heroic,natus-vincere,0.3076923076923077,Ancient
2024-10-11,mouz,vitality,0.23076923076923073,Inferno
2024-10-11,mouz,vitality,0.15384615384615385,Nuke
2024-10-11,vitality,mouz,0.46153846153846156,Mirage
2024-10-11,natus-vincere,virtuspro,0.15384615384615385,Ancient
2024-10-11,natus-vincere,virtuspro,0.6923076923076923,Inferno
2024-10-09,mouz,faze,0.46153846153846156,Nuke
2024-10-09,faze,mouz,0.125,Mirage
2024-10-09,mouz,faze,0.46153846153846156,Dust2
2024-10-09,virtuspro,the-mongolz,0.7692307692307692,Dust2
2024-10-09,virtuspro,the-mongolz,0.23076923076923073,Ancient
2024-10-09,furia,natus-vincere,0.6923076923076923,Mirage
2024-10-09,furia,natus-vincere,0.23076923076923073,Nuke
2024-10-09,heroic,vitality,0.6153846153846154,Anubis
2024-10-09,heroic,vitality,0.15384615384615385,Mirage
2024-10-09,the-mongolz,eternal-fire,0.6923076923076923,Inferno
2024-10-09,eternal-fire,the-mongolz,0.3846153846153846,Mirage
2024-10-09,the-mongolz,eternal-fire,0.8461538461538461,Anubis
2024-10-09,virtuspro,astralis,0.3076923076923077,Mirage
2024-10-09,virtuspro,astralis,0.1578947368421053,Ancient
2024-10-08,mouz,complexity,0.25,Inferno
2024-10-08,mouz,complexity,0.25,Vertigo
2024-10-08,faze,liquid,0.46153846153846156,Dust2
2024-10-08,faze,liquid,0.5384615384615384,Inferno
2024-10-08,heroic,astralis,0.46153846153846156,Ancient
2024-10-08,heroic,astralis,0.3076923076923077,Mirage
2024-10-08,eternal-fire,g2,0.5384615384615384,Mirage
2024-10-08,eternal-fire,g2,0.6923076923076923,Anubis
2024-10-08,virtuspro,9z,0.8461538461538461,Mirage
2024-10-08,virtuspro,9z,0.15384615384615385,Inferno
2024-10-08,9z,virtuspro,0.5384615384615384,Ancient
2024-10-08,vitality,the-mongolz,0.3846153846153846,Nuke
2024-10-08,vitality,the-mongolz,0.10526315789473684,Inferno
2024-10-08,natus-vincere,liquid,0.15384615384615385,Ancient
2024-10-08,natus-vincere,liquid,0.6153846153846154,Dust2
2024-10-08,liquid,natus-vincere,0.6923076923076923,Inferno
2024-10-07,complexity,imperial,0.6153846153846154,Anubis
2024-10-07,imperial,complexity,0.15384615384615385,Vertigo
2024-10-07,complexity,imperial,0.25,Dust2
2024-10-07,faze,pain,0.3846153846153846,Nuke
2024-10-07,pain,faze,0.1875,Mirage
2024-10-07,faze,pain,0.3076923076923077,Dust2
2024-10-07,furia,mouz,0.6153846153846154,Dust2
2024-10-07,mouz,furia,0.6153846153846154,Mirage
2024-10-07,furia,mouz,0.3846153846153846,Nuke
2024-10-07,astralis,eternal-fire,0.15384615384615385,Inferno
2024-10-07,the-mongolz,virtuspro,0.23076923076923073,Mirage
2024-10-07,heroic,g2,0.23076923076923073,Dust2
2024-10-07,vitality,9z,0.7692307692307692,Mirage
2024-10-07,natus-vincere,imperial,0.8461538461538461,Nuke
2024-10-07,liquid,complexity,0.5384615384615384,Inferno
2024-10-07,mouz,pain,0.15384615384615385,Dust2
2024-10-07,furia,faze,0.46153846153846156,Dust2
2024-09-29,g2,natus-vincere,0.46153846153846156,Inferno
2024-09-29,natus-vincere,g2,0.15384615384615385,Mirage
2024-09-29,g2,natus-vincere,0.15384615384615385,Dust2
2024-09-29,g2,natus-vincere,0.3076923076923077,Ancient
2024-09-28,natus-vincere,faze,0.8461538461538461,Anubis
2024-09-28,natus-vincere,faze,0.15384615384615385,Ancient
2024-09-28,faze,natus-vincere,0.23076923076923073,Inferno
2024-09-28,g2,vitality,0.125,Mirage
2024-09-28,g2,vitality,0.46153846153846156,Dust2
2024-09-28,vitality,g2,0.3076923076923077,Anubis
2024-09-27,faze,liquid,0.7692307692307692,Mirage
2024-09-27,faze,liquid,0.5384615384615384,Inferno
2024-09-27,g2,spirit,0.1875,Mirage
2024-09-27,g2,spirit,0.3076923076923077,Dust2
2024-09-26,vitality,liquid,0.15384615384615385,Nuke
2024-09-26,vitality,liquid,0.25,Anubis
2024-09-26,spirit,astralis,0.15384615384615385,Mirage
2024-09-26,spirit,astralis,0.6153846153846154,Dust2
2024-09-26,astralis,spirit,0.7692307692307692,Ancient
2024-09-26,natus-vincere,g2,0.3076923076923077,Ancient
2024-09-26,natus-vincere,g2,0.3076923076923077,Dust2
2024-09-26,faze,falcons,0.5384615384615384,Dust2
2024-09-26,falcons,faze,0.09090909090909094,Ancient
2024-09-26,faze,falcons,0.15384615384615385,Nuke
2024-09-25,liquid,spirit,0.23076923076923073,Anubis
2024-09-25,liquid,spirit,0.15384615384615385,Nuke
